timestamp_ms,cycleCount,tempC,currentA,accX_g,accY_g,accZ_g,alertMsg
5904000,1181,23.26,0.34,-0.07,-0.25,9.79,
5905000,1182,24.05,0.71,0.01,-0.26,9.9,
5906000,1182,24.84,0.28,0.06,-0.14,9.95,
5907000,1182,25.64,0.75,-0.28,0.26,10.02,
5908000,1182,26.44,0.38,0.08,-0.08,10.06,
5909000,1182,27.22,0.51,-0.04,0.04,9.54,
5910000,1183,27.97,0.29,0.14,0.13,10.11,
5911000,1183,28.7,0.56,-0.19,0.25,9.59,
5912000,1183,29.39,0.3,-0.27,-0.24,9.55,
5913000,1183,30.03,0.56,0.19,-0.26,10.02,Alerta: Temperatura alta!
5914000,1183,30.63,0.36,-0.25,-0.14,9.55,Alerta: Temperatura alta!
5915000,1184,31.17,0.25,0.21,-0.12,9.87,Alerta: Temperatura alta!
5916000,1184,31.65,0.38,-0.23,-0.15,10.02,Alerta: Temperatura alta!
5917000,1184,32.06,0.74,0.12,-0.19,9.83,Alerta: Temperatura alta!
5918000,1184,32.4,0.47,-0.15,0.22,9.67,Alerta: Temperatura alta!
5919000,1184,32.67,0.57,0.25,-0.23,9.59,Alerta: Temperatura alta!
5920000,1185,32.86,0.37,0.05,-0.27,9.7,Alerta: Temperatura alta!
5921000,1185,32.97,0.55,-0.18,0.13,9.57,Alerta: Temperatura alta!
5922000,1185,33.0,0.66,-0.02,0.25,9.99,Alerta: Temperatura alta!
5923000,1185,32.95,0.65,-0.28,0.1,9.74,Alerta: Temperatura alta!
5924000,1185,32.82,0.69,-0.09,-0.27,9.61,Alerta: Temperatura alta!
5925000,1186,32.62,0.6,-0.29,0.13,9.71,Alerta: Temperatura alta!
5926000,1186,32.34,0.69,-0.25,-0.04,9.68,Alerta: Temperatura alta!
5927000,1186,31.98,0.74,-0.25,-0.26,10.08,Alerta: Temperatura alta!
5928000,1186,31.56,0.74,0.14,-0.28,10.04,Alerta: Temperatura alta!
5929000,1186,31.07,0.64,-0.13,-0.13,9.67,Alerta: Temperatura alta!
5930000,1187,30.52,0.49,-0.02,0.14,9.87,Alerta: Temperatura alta!
5931000,1187,29.91,0.37,-0.11,0.25,9.68,
5932000,1187,29.26,0.64,-0.0,0.19,10.06,
5933000,1187,28.56,0.54,0.0,0.2,9.58,
5934000,1187,27.83,0.26,-0.19,0.08,9.83,
5935000,1188,27.06,0.73,0.03,-0.3,9.79,
5936000,1188,26.28,0.32,0.22,0.02,9.72,
5937000,1188,25.49,0.71,0.15,-0.3,10.05,
5938000,1188,24.69,0.49,-0.14,0.23,9.86,
5939000,1188,23.89,0.53,0.13,0.09,9.79,
5940000,1189,23.11,0.56,-0.28,0.19,9.8,
5941000,1189,22.34,0.71,-0.08,0.29,9.74,
5942000,1189,21.6,0.47,-0.24,-0.23,9.56,
5943000,1189,20.89,0.29,0.18,0.27,9.64,
5944000,1189,20.23,0.58,0.18,0.15,9.58,
5945000,1190,19.61,0.43,-0.27,-0.04,9.86,
5946000,1190,19.05,0.7,-0.19,-0.17,9.75,
5947000,1190,18.54,0.33,-0.23,0.23,9.97,
5948000,1190,18.1,0.25,-0.08,0.15,9.7,
5949000,1190,17.73,0.72,0.28,-0.23,9.68,
5950000,1191,17.44,0.74,0.25,0.2,10.02,
5951000,1191,17.21,0.7,0.3,0.09,9.72,
5952000,1191,17.07,0.63,0.18,0.2,9.53,
5953000,1191,17.0,0.7,0.25,0.13,9.88,
5954000,1191,17.02,0.71,-0.22,0.15,9.7,
5955000,1192,17.11,0.59,0.12,0.03,9.56,
5956000,1192,17.29,0.28,0.22,0.15,9.74,
5957000,1192,17.54,0.42,-0.03,0.11,10.01,
5958000,1192,17.86,0.75,-0.21,0.12,10.07,
5959000,1192,18.26,0.44,-0.08,-0.25,9.99,
5960000,1193,18.72,0.67,-0.19,-0.03,10.0,
5961000,1193,19.25,0.41,0.13,-0.14,9.85,
5962000,1193,19.83,0.47,0.21,0.3,9.67,
5963000,1193,20.47,0.32,0.21,-0.26,9.87,
5964000,1193,21.15,0.28,0.17,0.24,9.82,
5965000,1194,21.87,0.29,-0.07,0.29,10.08,
5966000,1194,22.62,0.28,-0.29,0.02,10.08,
5967000,1194,23.39,0.59,0.16,0.13,9.71,
5968000,1194,24.18,0.45,-0.17,0.02,10.06,
5969000,1194,24.98,0.6,-0.26,0.04,10.07,
5970000,1195,25.78,0.61,-0.13,0.13,9.87,
5971000,1195,26.57,0.51,-0.27,0.03,9.62,
5972000,1195,27.34,0.41,0.07,0.15,9.93,
5973000,1195,28.1,0.52,-0.05,-0.3,9.56,
5974000,1195,28.82,0.41,-0.24,-0.16,9.8,
5975000,1196,29.5,0.3,0.26,-0.12,9.59,
5976000,1196,30.14,0.6,0.26,-0.19,10.09,Alerta: Temperatura alta!
5977000,1196,30.72,0.74,0.09,-0.11,9.87,Alerta: Temperatura alta!
5978000,1196,31.25,0.6,0.3,-0.12,10.07,Alerta: Temperatura alta!
5979000,1196,31.72,0.75,-0.03,0.08,9.99,Alerta: Temperatura alta!
5980000,1197,32.12,0.4,-0.21,-0.19,9.56,Alerta: Temperatura alta!
5981000,1197,32.45,0.61,-0.14,-0.09,10.1,Alerta: Temperatura alta!
5982000,1197,32.7,0.3,0.08,0.01,9.81,Alerta: Temperatura alta!
5983000,1197,32.88,0.72,0.28,0.02,9.57,Alerta: Temperatura alta!
5984000,1197,32.98,0.34,0.09,-0.25,10.07,Alerta: Temperatura alta!
5985000,1198,33.0,0.4,-0.08,0.19,10.1,Alerta: Temperatura alta!
5986000,1198,32.94,0.72,-0.22,-0.01,9.67,Alerta: Temperatura alta!
5987000,1198,32.8,0.25,-0.22,-0.22,9.56,Alerta: Temperatura alta!
5988000,1198,32.58,0.43,0.18,-0.24,10.05,Alerta: Temperatura alta!
5989000,1198,32.28,0.7,0.1,0.28,9.75,Alerta: Temperatura alta!
5990000,1199,31.92,0.4,0.21,-0.02,10.07,Alerta: Temperatura alta!
5991000,1199,31.48,0.25,0.02,0.26,10.05,Alerta: Temperatura alta!
5992000,1199,30.98,0.64,0.12,-0.08,9.79,Alerta: Temperatura alta!
5993000,1199,30.42,0.6,-0.06,-0.12,9.81,Alerta: Temperatura alta!
5994000,1199,29.8,0.52,0.05,0.08,9.66,
5995000,1200,29.14,0.34,0.27,-0.06,9.59,
5996000,1200,28.44,0.68,-0.1,-0.05,9.99,
5997000,1200,27.7,0.5,-0.13,0.2,9.6,
5998000,1200,26.93,0.37,-0.2,0.28,9.68,
5999000,1200,26.15,0.35,0.25,-0.11,10.09,
6000000,1201,25.35,0.39,-0.08,0.15,9.82,
6001000,1201,24.55,0.57,0.21,-0.2,9.58,
6002000,1201,23.76,0.54,0.12,-0.24,9.55,
6003000,1201,22.98,0.25,-0.14,-0.01,9.73,
6004000,1201,22.21,0.35,0.02,0.14,9.93,
6005000,1202,21.48,0.6,0.08,0.17,9.6,
6006000,1202,20.78,0.45,0.12,-0.08,9.83,
6007000,1202,20.12,0.56,-0.09,0.18,9.54,
6008000,1202,19.51,0.54,-0.09,-0.22,10.07,
6009000,1202,18.96,0.57,-0.17,-0.13,9.76,
6010000,1203,18.47,0.48,-0.28,-0.28,9.85,
6011000,1203,18.04,0.36,0.22,0.01,9.97,
6012000,1203,17.68,0.36,-0.29,0.25,9.59,
6013000,1203,17.39,0.49,0.26,0.29,9.56,
6014000,1203,17.18,0.46,-0.21,-0.22,9.53,
6015000,1204,17.05,0.28,-0.04,0.23,9.7,
6016000,1204,17.0,0.6,0.24,-0.09,9.52,
6017000,1204,17.03,0.37,-0.25,-0.21,9.83,
6018000,1204,17.14,0.49,-0.21,0.18,9.57,
6019000,1204,17.32,0.72,0.07,-0.28,9.68,
6020000,1205,17.59,0.47,-0.17,0.01,9.74,
6021000,1205,17.92,0.46,-0.03,-0.04,9.69,
6022000,1205,18.33,0.34,0.11,0.0,9.54,
6023000,1205,18.8,0.39,-0.15,0.16,9.89,
6024000,1205,19.34,0.31,-0.24,0.04,9.73,
6025000,1206,19.93,0.31,0.26,-0.2,9.72,
6026000,1206,20.58,0.27,0.13,0.09,9.58,
6027000,1206,21.26,0.52,0.07,0.22,9.87,
6028000,1206,21.99,0.44,-0.08,0.23,9.69,
6029000,1206,22.74,0.27,0.03,0.22,9.6,
6030000,1207,23.52,0.37,-0.23,0.08,9.79,
6031000,1207,24.31,0.74,0.12,-0.16,9.64,
6032000,1207,25.11,0.41,0.17,0.07,9.55,
6033000,1207,25.91,0.64,-0.24,0.18,9.97,
6034000,1207,26.7,0.29,0.05,-0.09,10.01,
6035000,1208,27.47,0.69,-0.26,-0.17,9.85,
6036000,1208,28.22,0.58,0.14,0.12,9.53,
6037000,1208,28.93,0.4,0.25,0.04,9.69,
6038000,1208,29.61,0.51,-0.26,-0.02,9.64,
6039000,1208,30.24,0.28,-0.16,0.22,9.77,Alerta: Temperatura alta!
6040000,1209,30.82,0.65,-0.05,-0.14,10.07,Alerta: Temperatura alta!
6041000,1209,31.34,0.38,0.2,-0.09,9.6,Alerta: Temperatura alta!
6042000,1209,31.79,0.35,-0.03,0.22,9.52,Alerta: Temperatura alta!
6043000,1209,32.18,0.45,-0.26,0.06,9.9,Alerta: Temperatura alta!
6044000,1209,32.5,0.52,0.27,-0.18,9.57,Alerta: Temperatura alta!
6045000,1210,32.74,0.53,0.2,-0.19,9.6,Alerta: Temperatura alta!
6046000,1210,32.9,0.73,0.23,-0.01,9.84,Alerta: Temperatura alta!
6047000,1210,32.99,0.58,0.05,-0.22,9.84,Alerta: Temperatura alta!
6048000,1210,32.99,0.26,-0.26,-0.25,10.09,Alerta: Temperatura alta!
6049000,1210,32.92,0.42,-0.29,0.01,9.94,Alerta: Temperatura alta!
6050000,1211,32.76,0.73,-0.16,0.3,9.58,Alerta: Temperatura alta!
6051000,1211,32.53,0.68,-0.14,0.1,10.09,Alerta: Temperatura alta!
6052000,1211,32.23,0.42,-0.15,-0.09,9.56,Alerta: Temperatura alta!
6053000,1211,31.85,0.31,0.0,0.16,9.63,Alerta: Temperatura alta!
6054000,1211,31.4,0.27,0.03,0.27,9.78,Alerta: Temperatura alta!
6055000,1212,30.89,0.38,-0.15,0.17,9.75,Alerta: Temperatura alta!
6056000,1212,30.32,0.29,-0.07,0.2,9.53,Alerta: Temperatura alta!
6057000,1212,29.7,0.49,0.04,0.24,9.97,
6058000,1212,29.03,0.7,0.18,0.21,9.59,
6059000,1212,28.32,0.68,-0.16,-0.29,9.56,
6060000,1213,27.57,0.31,0.1,0.2,10.08,
6061000,1213,26.8,0.45,-0.07,-0.1,9.72,
6062000,1213,26.02,0.51,-0.29,-0.16,9.78,
6063000,1213,25.22,0.57,0.26,0.09,10.04,
6064000,1213,24.42,0.52,0.01,-0.02,10.02,
6065000,1214,23.63,0.59,-0.05,0.24,9.98,
6066000,1214,22.85,0.43,-0.2,-0.28,9.67,
6067000,1214,22.09,0.53,-0.1,0.14,10.07,
6068000,1214,21.36,0.49,-0.29,-0.21,9.9,
6069000,1214,20.67,0.65,0.27,0.12,9.99,
6070000,1215,20.02,0.53,-0.11,0.08,9.78,
6071000,1215,19.42,0.49,0.04,-0.05,9.87,
6072000,1215,18.87,0.64,-0.15,-0.28,9.87,
6073000,1215,18.39,0.43,-0.28,0.02,9.81,
6074000,1215,17.97,0.31,-0.23,-0.2,9.62,
6075000,1216,17.63,0.65,-0.16,0.08,9.71,
6076000,1216,17.35,0.54,0.06,-0.09,9.56,
6077000,1216,17.16,0.34,0.14,0.11,9.56,
6078000,1216,17.04,0.46,0.04,0.18,9.9,
6079000,1216,17.0,0.34,0.06,0.08,9.67,
6080000,1217,17.04,0.69,0.16,0.18,9.53,
6081000,1217,17.16,0.73,-0.22,0.22,9.95,
6082000,1217,17.36,0.57,0.27,0.25,9.52,
6083000,1217,17.64,0.37,-0.2,-0.15,9.93,
6084000,1217,17.99,0.68,-0.09,-0.07,10.01,
6085000,1218,18.41,0.63,0.13,0.13,9.88,
6086000,1218,18.89,0.61,-0.26,0.02,10.08,
6087000,1218,19.44,0.33,0.27,0.18,9.76,
6088000,1218,20.04,0.53,0.1,0.13,9.92,
6089000,1218,20.69,0.27,-0.03,-0.22,9.71,
6090000,1219,21.38,0.64,-0.25,-0.09,9.57,
6091000,1219,22.11,0.41,0.24,-0.17,9.96,
6092000,1219,22.87,0.55,0.11,-0.07,9.71,
6093000,1219,23.65,0.48,-0.06,0.03,9.83,
6094000,1219,24.45,0.29,-0.09,-0.29,10.01,
6095000,1220,25.25,0.57,-0.25,-0.25,9.71,
6096000,1220,26.05,0.37,0.07,-0.28,10.05,
6097000,1220,26.83,0.32,0.18,-0.07,9.56,
6098000,1220,27.6,0.5,0.15,0.25,9.92,
6099000,1220,28.34,0.7,0.02,-0.28,9.8,
6100000,1221,29.05,0.68,-0.16,-0.19,9.87,
6101000,1221,29.72,0.55,-0.0,0.14,10.09,
6102000,1221,30.34,0.73,0.24,0.24,10.0,Alerta: Temperatura alta!
6103000,1221,30.91,0.44,-0.17,-0.29,9.89,Alerta: Temperatura alta!
6104000,1221,31.42,0.55,0.08,0.19,10.01,Alerta: Temperatura alta!
6105000,1222,31.86,0.41,0.22,-0.03,9.89,Alerta: Temperatura alta!
6106000,1222,32.24,0.35,0.21,-0.26,9.88,Alerta: Temperatura alta!
6107000,1222,32.54,0.53,-0.27,0.05,9.78,Alerta: Temperatura alta!
6108000,1222,32.77,0.29,-0.22,0.11,9.53,Alerta: Temperatura alta!
6109000,1222,32.92,0.43,0.15,0.01,9.72,Alerta: Temperatura alta!
6110000,1223,32.99,0.26,-0.2,0.04,9.79,Alerta: Temperatura alta!
6111000,1223,32.99,0.31,-0.02,-0.24,9.94,Alerta: Temperatura alta!
6112000,1223,32.9,0.31,0.16,0.07,9.63,Alerta: Temperatura alta!
6113000,1223,32.73,0.32,-0.04,0.08,9.85,Alerta: Temperatura alta!
6114000,1223,32.49,0.38,-0.27,0.09,9.87,Alerta: Temperatura alta!
6115000,1224,32.17,0.63,-0.15,-0.09,9.61,Alerta: Temperatura alta!
6116000,1224,31.78,0.48,-0.25,-0.09,9.93,Alerta: Temperatura alta!
6117000,1224,31.32,0.59,-0.03,0.05,9.77,Alerta: Temperatura alta!
6118000,1224,30.8,0.63,-0.02,-0.17,9.74,Alerta: Temperatura alta!
6119000,1224,30.22,0.27,-0.01,0.2,9.66,Alerta: Temperatura alta!
6120000,1225,29.59,0.52,0.18,0.29,9.55,
6121000,1225,28.91,0.48,0.2,-0.23,9.55,
6122000,1225,28.19,0.27,0.18,-0.23,10.08,
6123000,1225,27.44,0.25,-0.19,-0.27,9.64,
6124000,1225,26.67,0.39,-0.11,-0.15,9.74,
6125000,1226,25.88,0.69,-0.28,0.12,9.78,
6126000,1226,25.08,0.39,-0.05,0.15,10.03,
6127000,1226,24.29,0.55,-0.1,0.23,10.01,
6128000,1226,23.49,0.58,0.23,-0.28,9.74,
6129000,1226,22.72,0.27,-0.2,0.15,9.65,
6130000,1227,21.96,0.35,0.23,-0.27,9.68,
6131000,1227,21.24,0.29,0.21,0.13,9.79,
6132000,1227,20.55,0.46,-0.07,0.0,9.76,
6133000,1227,19.91,0.5,0.3,-0.1,9.89,
6134000,1227,19.32,0.47,-0.12,0.17,9.75,
6135000,1228,18.79,0.4,-0.05,-0.01,9.69,
6136000,1228,18.31,0.48,-0.23,-0.05,9.68,
6137000,1228,17.91,0.52,0.12,0.24,9.99,
6138000,1228,17.57,0.45,-0.03,0.25,10.06,
6139000,1228,17.31,0.48,-0.07,-0.29,9.84,
6140000,1229,17.13,0.51,-0.08,-0.22,9.8,
6141000,1229,17.03,0.37,-0.1,0.23,9.75,
6142000,1229,17.0,0.51,-0.0,0.3,9.9,
6143000,1229,17.06,0.34,-0.27,0.25,9.91,
6144000,1229,17.19,0.32,0.17,0.03,9.55,
6145000,1230,17.4,0.61,0.11,0.08,9.8,
6146000,1230,17.69,0.61,0.05,0.16,9.71,
6147000,1230,18.05,0.46,-0.18,0.17,9.89,
6148000,1230,18.48,0.59,-0.14,-0.28,10.01,
6149000,1230,18.98,0.66,-0.19,-0.21,9.93,
6150000,1231,19.53,0.62,-0.19,0.16,9.6,
6151000,1231,20.14,0.61,-0.19,0.22,9.56,
6152000,1231,20.8,0.42,0.08,-0.0,9.67,
6153000,1231,21.5,0.7,0.15,-0.19,9.86,
6154000,1231,22.24,0.56,0.2,-0.28,9.91,
6155000,1232,23.0,0.39,0.03,-0.24,9.93,
6156000,1232,23.79,0.64,-0.27,-0.29,9.6,
6157000,1232,24.58,0.42,-0.27,0.26,9.72,
6158000,1232,25.38,0.49,0.11,0.04,9.71,
6159000,1232,26.18,0.4,0.29,0.21,9.87,
6160000,1233,26.96,0.46,-0.19,-0.08,9.82,
6161000,1233,27.73,0.42,0.23,0.16,9.73,
6162000,1233,28.46,0.61,0.29,0.06,9.74,
6163000,1233,29.17,0.45,-0.05,-0.22,9.9,
6164000,1233,29.83,0.61,-0.1,0.14,9.53,
6165000,1234,30.44,0.64,-0.11,0.09,9.64,Alerta: Temperatura alta!
6166000,1234,31.0,0.59,0.2,-0.16,9.7,Alerta: Temperatura alta!
6167000,1234,31.5,0.29,0.16,-0.17,10.04,Alerta: Temperatura alta!
6168000,1234,31.93,0.28,-0.12,-0.1,9.81,Alerta: Temperatura alta!
6169000,1234,32.3,0.52,-0.16,0.3,9.88,Alerta: Temperatura alta!
6170000,1235,32.59,0.46,0.03,0.2,9.51,Alerta: Temperatura alta!
6171000,1235,32.8,0.5,-0.0,0.19,9.86,Alerta: Temperatura alta!
6172000,1235,32.94,0.27,-0.3,-0.17,10.04,Alerta: Temperatura alta!
6173000,1235,33.0,0.56,0.19,-0.11,10.04,Alerta: Temperatura alta!
6174000,1235,32.98,0.42,0.28,-0.25,9.66,Alerta: Temperatura alta!
6175000,1236,32.87,0.31,0.2,-0.15,9.7,Alerta: Temperatura alta!
6176000,1236,32.69,0.68,0.08,0.02,9.58,Alerta: Temperatura alta!
6177000,1236,32.44,0.66,-0.19,0.09,9.95,Alerta: Temperatura alta!
6178000,1236,32.11,0.69,-0.03,-0.16,10.0,Alerta: Temperatura alta!
6179000,1236,31.7,0.62,0.05,-0.18,9.72,Alerta: Temperatura alta!
6180000,1237,31.24,0.43,0.09,0.28,9.85,Alerta: Temperatura alta!
6181000,1237,30.7,0.64,-0.11,0.01,9.65,Alerta: Temperatura alta!
6182000,1237,30.12,0.48,-0.04,-0.02,9.61,Alerta: Temperatura alta!
6183000,1237,29.48,0.59,0.17,0.0,9.8,
6184000,1237,28.79,0.38,-0.29,0.12,9.86,
6185000,1238,28.07,0.57,-0.07,-0.07,9.93,
6186000,1238,27.32,0.36,-0.15,0.16,9.69,
6187000,1238,26.54,0.25,-0.05,-0.29,10.1,
6188000,1238,25.75,0.26,-0.08,-0.07,9.54,
6189000,1238,24.95,0.57,-0.26,-0.14,9.64,
6190000,1239,24.15,0.5,-0.16,0.1,9.79,
6191000,1239,23.36,0.63,-0.17,-0.18,9.86,
6192000,1239,22.59,0.54,-0.13,-0.28,9.93,
6193000,1239,21.84,0.75,-0.15,0.3,9.85,
6194000,1239,21.12,0.49,0.29,0.07,10.1,
6195000,1240,20.44,0.73,0.22,-0.19,9.93,
6196000,1240,19.81,0.4,-0.18,-0.16,9.65,
6197000,1240,19.23,0.47,-0.03,0.23,9.67,
6198000,1240,18.7,0.65,0.25,0.27,9.64,
6199000,1240,18.24,0.39,-0.12,-0.03,9.74,
6200000,1241,17.85,0.34,0.23,-0.17,9.74,
6201000,1241,17.53,0.67,0.28,-0.12,9.77,
6202000,1241,17.28,0.4,-0.14,0.02,9.68,
6203000,1241,17.11,0.71,0.15,-0.22,9.61,
6204000,1241,17.02,0.4,0.28,-0.26,9.91,
6205000,1242,17.01,0.43,-0.09,0.08,9.66,
6206000,1242,17.07,0.53,-0.16,0.06,9.99,
6207000,1242,17.22,0.57,-0.09,-0.15,9.95,
6208000,1242,17.45,0.3,0.04,0.03,9.59,
6209000,1242,17.75,0.63,-0.22,0.06,9.77,
6210000,1243,18.12,0.71,-0.28,-0.02,9.78,
6211000,1243,18.56,0.32,0.26,0.22,9.87,
6212000,1243,19.07,0.75,-0.16,0.07,9.81,
6213000,1243,19.63,0.43,-0.18,-0.16,9.65,
6214000,1243,20.25,0.69,-0.19,-0.28,9.83,
6215000,1244,20.92,0.27,0.29,-0.15,10.1,
6216000,1244,21.63,0.53,0.13,0.03,9.83,
6217000,1244,22.37,0.33,-0.07,0.05,10.03,
6218000,1244,23.13,0.54,0.12,-0.23,9.89,
6219000,1244,23.92,0.42,-0.17,0.11,10.1,
6220000,1245,24.72,0.7,-0.2,0.09,9.93,
6221000,1245,25.52,0.35,0.18,0.04,9.91,
6222000,1245,26.31,0.47,-0.19,-0.26,9.69,
6223000,1245,27.09,0.66,-0.06,-0.17,9.81,
6224000,1245,27.85,0.68,0.21,-0.18,10.0,
6225000,1246,28.58,0.74,-0.08,0.07,9.66,
6226000,1246,29.28,0.55,0.08,0.14,9.84,
6227000,1246,29.93,0.47,-0.1,0.06,9.98,
6228000,1246,30.54,0.43,0.26,0.05,9.99,Alerta: Temperatura alta!
6229000,1246,31.09,0.37,-0.11,-0.2,9.95,Alerta: Temperatura alta!
6230000,1247,31.57,0.59,-0.24,-0.22,10.06,Alerta: Temperatura alta!
6231000,1247,32.0,0.48,0.26,-0.3,9.78,Alerta: Temperatura alta!
6232000,1247,32.35,0.56,0.18,-0.09,9.63,Alerta: Temperatura alta!
6233000,1247,32.63,0.58,0.12,-0.11,9.75,Alerta: Temperatura alta!
6234000,1247,32.83,0.53,0.27,0.03,10.04,Alerta: Temperatura alta!
6235000,1248,32.95,0.54,-0.1,0.27,9.93,Alerta: Temperatura alta!
6236000,1248,33.0,0.72,0.0,0.09,9.97,Alerta: Temperatura alta!
6237000,1248,32.96,0.75,-0.1,-0.12,9.81,Alerta: Temperatura alta!
6238000,1248,32.85,0.45,-0.27,-0.26,10.09,Alerta: Temperatura alta!
6239000,1248,32.66,0.7,-0.02,0.28,9.63,Alerta: Temperatura alta!
6240000,1249,32.39,0.7,-0.14,-0.28,9.67,Alerta: Temperatura alta!
6241000,1249,32.04,0.71,0.3,0.22,9.55,Alerta: Temperatura alta!
6242000,1249,31.63,0.56,0.26,-0.26,9.84,Alerta: Temperatura alta!
6243000,1249,31.15,0.72,0.26,-0.01,10.1,Alerta: Temperatura alta!
6244000,1249,30.61,0.28,-0.12,-0.02,9.99,Alerta: Temperatura alta!
6245000,1250,30.01,0.41,0.05,-0.21,9.56,Alerta: Temperatura alta!
6246000,1250,29.36,0.69,0.11,0.01,9.82,
6247000,1250,28.67,0.48,0.22,-0.1,10.1,
6248000,1250,27.94,0.39,0.25,-0.06,9.59,
6249000,1250,27.19,0.64,0.17,-0.23,10.03,
6250000,1251,26.41,0.6,-0.29,0.04,9.58,
6251000,1251,25.61,0.41,-0.16,-0.28,9.8,
6252000,1251,24.82,0.6,-0.04,-0.26,9.74,
6253000,1251,24.02,0.74,0.02,0.14,9.79,
6254000,1251,23.23,0.37,0.09,-0.11,10.11,
6255000,1252,22.46,0.64,0.1,0.06,9.88,
6256000,1252,21.72,0.27,-0.29,0.08,10.01,
6257000,1252,21.0,0.4,-0.04,0.2,9.55,
6258000,1252,20.33,0.39,-0.17,0.26,9.73,
6259000,1252,19.71,0.33,0.22,-0.14,10.03,
6260000,1253,19.13,0.38,0.21,0.12,9.95,
6261000,1253,18.62,0.29,0.11,0.12,10.08,
6262000,1253,18.17,0.68,0.19,-0.1,9.74,
6263000,1253,17.79,0.26,-0.0,0.07,9.55,
6264000,1253,17.48,0.75,-0.24,-0.01,9.9,
6265000,1254,17.24,0.38,0.06,0.11,10.01,
6266000,1254,17.09,0.54,-0.07,-0.05,9.8,
6267000,1254,17.01,0.52,-0.24,-0.15,10.06,
6268000,1254,17.01,0.34,-0.26,0.23,9.8,
6269000,1254,17.09,0.64,-0.09,0.12,9.94,
6270000,1255,17.25,0.58,-0.02,-0.28,10.07,
6271000,1255,17.49,0.53,-0.03,-0.01,9.65,
6272000,1255,17.8,0.63,0.13,-0.06,9.75,
6273000,1255,18.19,0.62,0.15,0.05,9.97,
6274000,1255,18.64,0.46,0.02,0.28,9.88,
6275000,1256,19.16,0.69,-0.25,-0.08,10.04,
6276000,1256,19.73,0.67,-0.07,0.27,9.62,
6277000,1256,20.36,0.31,0.02,0.19,9.52,
6278000,1256,21.04,0.34,-0.07,-0.06,9.57,
6279000,1256,21.75,0.61,0.29,0.07,9.7,
6280000,1257,22.49,0.56,-0.17,-0.2,9.73,
6281000,1257,23.27,0.47,0.17,-0.12,9.89,
6282000,1257,24.05,0.54,0.25,0.2,9.83,
6283000,1257,24.85,0.65,0.05,-0.29,9.91,
6284000,1257,25.65,0.47,-0.27,-0.15,9.77,
6285000,1258,26.44,0.62,-0.03,-0.03,9.99,
6286000,1258,27.22,0.39,-0.23,-0.24,9.7,
6287000,1258,27.98,0.28,0.26,0.08,9.54,
6288000,1258,28.7,0.25,0.01,0.01,10.0,
6289000,1258,29.39,0.3,-0.02,0.18,9.67,
6290000,1259,30.04,0.68,-0.3,0.24,9.87,Alerta: Temperatura alta!
6291000,1259,30.63,0.63,0.12,0.18,9.82,Alerta: Temperatura alta!
6292000,1259,31.17,0.42,0.03,-0.01,9.81,Alerta: Temperatura alta!
6293000,1259,31.65,0.41,0.08,-0.22,9.78,Alerta: Temperatura alta!
6294000,1259,32.06,0.51,0.12,-0.04,9.65,Alerta: Temperatura alta!
6295000,1260,32.4,0.62,-0.0,-0.04,9.87,Alerta: Temperatura alta!
6296000,1260,32.67,0.65,-0.29,-0.0,9.71,Alerta: Temperatura alta!
6297000,1260,32.86,0.51,-0.24,0.04,9.73,Alerta: Temperatura alta!
6298000,1260,32.97,0.46,-0.26,0.18,9.81,Alerta: Temperatura alta!
6299000,1260,33.0,0.49,-0.15,-0.19,9.94,Alerta: Temperatura alta!
6300000,1261,32.95,0.59,0.17,-0.15,9.78,Alerta: Temperatura alta!
6301000,1261,32.82,0.38,0.3,0.09,9.93,Alerta: Temperatura alta!
6302000,1261,32.62,0.6,0.09,-0.17,9.89,Alerta: Temperatura alta!
6303000,1261,32.33,0.62,0.21,-0.24,10.1,Alerta: Temperatura alta!
6304000,1261,31.98,0.55,0.09,0.17,9.72,Alerta: Temperatura alta!
6305000,1262,31.55,0.6,-0.22,0.22,10.01,Alerta: Temperatura alta!
6306000,1262,31.06,0.61,0.19,0.17,9.87,Alerta: Temperatura alta!
6307000,1262,30.51,0.68,0.12,-0.26,9.83,Alerta: Temperatura alta!
6308000,1262,29.91,0.34,-0.11,0.14,9.53,
6309000,1262,29.25,0.33,0.15,0.13,9.51,
6310000,1263,28.55,0.62,-0.18,-0.17,10.0,
6311000,1263,27.82,0.34,0.01,-0.12,9.68,
6312000,1263,27.06,0.69,-0.06,0.05,10.01,
6313000,1263,26.28,0.73,0.01,-0.04,9.62,
6314000,1263,25.48,0.3,-0.01,-0.02,9.83,
6315000,1264,24.68,0.42,0.14,0.07,9.68,
6316000,1264,23.88,0.25,-0.03,0.17,9.72,
6317000,1264,23.1,0.32,0.15,0.22,9.79,
6318000,1264,22.33,0.52,0.15,0.02,9.62,
6319000,1264,21.59,0.47,-0.24,-0.15,9.69,
6320000,1265,20.89,0.38,-0.05,-0.19,9.86,
6321000,1265,20.22,0.33,-0.29,-0.27,9.87,
6322000,1265,19.61,0.56,0.12,-0.17,9.92,
6323000,1265,19.04,0.62,0.23,-0.2,10.03,
6324000,1265,18.54,0.66,0.06,0.24,9.7,
6325000,1266,18.1,0.73,0.12,-0.12,9.92,
6326000,1266,17.73,0.44,0.13,0.05,9.84,
6327000,1266,17.43,0.57,-0.22,-0.19,9.84,
